videoId,videoPublishedAt,position,snippet.title,snippet.description,snippet.thumbnails.standard.url,snippet.tags,contentDetails.duration,contentDetails.definition,contentDetails.caption,statistics.viewCount,statistics.likeCount,statistics.commentCount
mYVCAakXI-8,2022-01-19T04:31:06Z,1204,Ethio360 Biruk Yibas Tireka በወልቃይት ጉዳይ ቀይ ስህተት እንዳንሰራ እንጠንቀቅ በቹቹ አለባቸው  ከፍትህ መጽሔት የተወሰደ,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/mYVCAakXI-8/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT21M48S,sd,false,40589,912,129
xnTw-ieJcGQ,2022-01-18T19:28:41Z,1205,"Ethio 360 Zare Min Ale ""የጠቅላይ ሚኒስትሩ ቁልቁለት"" Tuesday Jan 18, 2022","Ethio 360 Zare Min Ale ""የአገዛዙ ፕሮፓጋንዳ የማያሸንፋቸው ሐቆች"" Monday Jan 17, 2022Ethio 360 Zare Min Ale ""የጠቅላይ ሚኒስትሩ ቁልቁለት"" Tuesday Jan 18, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/xnTw-ieJcGQ/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H24M44S,hd,false,119991,3434,425
ALuJ8oHXsEk,2022-01-18T17:17:04Z,1206,"Ethio 360 Daily News Tuesday Jan 18, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/ALuJ8oHXsEk/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT11M36S,hd,false,13576,481,43
JvincITv0GU,2022-01-17T19:16:40Z,1207,"Ethio 360 Zare Min Ale ""የአገዛዙ ፕሮፓጋንዳ የማያሸንፋቸው ሐቆች"" Monday Jan 17, 2022","Ethio 360 Zare Min Ale ""የአገዛዙ ፕሮፓጋንዳ የማያሸንፋቸው ሐቆች"" Monday Jan 17, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/JvincITv0GU/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H24M42S,hd,false,138720,3770,432
O8FjBXESowY,2022-01-17T17:22:33Z,1208,"Ethio 360 Daily News Monday January 17, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/O8FjBXESowY/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT14M23S,hd,false,11446,388,61
mgSfNjbAQqQ,2022-01-17T00:03:32Z,1209,"Ethio 360 Special Program ''ሕገ ኢትዮጵያ'' Sunday Jan 16, 2022","Ethio 360 Special Program ''ሕገ ኢትዮጵያ'' Sunday Jan 16, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/mgSfNjbAQqQ/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H17M7S,hd,false,37402,1213,133
CxarNcp8cjk,2022-01-16T19:39:29Z,1210,"Ethio 360 Zare Min ''የአብይ መንግስት ሁለት እይታ'' Ale Sunday Jan 16, 2022","Ethio 360 Zare Min ''የአብይ መንግስት ሁለት እይታ'' Ale Sunday Jan 16, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/CxarNcp8cjk/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H59M3S,hd,false,106689,2941,186
7o8GFQ2MDQ0,2022-01-15T23:11:02Z,1211,"Ethio 360 የአገር ጉዳይ ''የቤተክርስቲያን እና የመንግሥት ፍጥጫ'' Saturday Jan 15, 2022","Ethio 360 የአገር ጉዳይ ''የቤተክርስቲያን እና የመንግሥት ፍጥጫ'' Saturday Jan 15, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/7o8GFQ2MDQ0/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H12M12S,hd,false,37558,1054,89
c9ZmNQQEgks,2022-01-15T19:59:09Z,1212,"Ethio 360 Zare Min Ale ""ከአቦይ ፓለቲካ ወደ ኦቦ ፓለቲካ!"" Saturday Jan 15, 2022","Ethio 360 Zare Min Ale ""ከአቦይ ፓለቲካ ወደ ኦቦ ፓለቲካ!"" Saturday Jan 15, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/c9ZmNQQEgks/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H1M37S,hd,false,133564,3535,362
TzT7PCQgnJU,2022-01-15T04:34:23Z,1213,Ethio360 Biruk Yibas Tireka መከላከያው ተቋማዊ ወይስ ኔትዎርክ ከፍትህ መጽሔት የተወሰደ በተመስገን ደሳለኝ,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/TzT7PCQgnJU/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT20M11S,sd,false,94619,2209,188
8II38Mmfbi4,2022-01-14T19:10:26Z,1214,"Ethio 360 Zare Min Ale ""የብልጽግና ሰነድና የባልደራስ አቋም"" Friday Jan 14, 2022","Ethio 360 Zare Min Ale ""የብልጽግና ሰነድና የባልደራስ አቋም"" Friday Jan 14, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/8II38Mmfbi4/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H20M,hd,false,118759,3637,315
Ds19jrORZQI,2022-01-14T00:25:55Z,1215,"Ethio 360 ልዩ ዝግጅት ""የሽግግር መንግሥት ጠያቂው ቡድን"" Thursday Jan 13, 2022","Ethio 360 ልዩ ዝግጅት ""የሽግግር መንግሥት ጠያቂው ቡድን"" Thursday Jan 13, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/Ds19jrORZQI/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H57M35S,hd,false,33765,909,62
X0FOPdJR9UY,2022-01-13T19:12:54Z,1216,"Ethio 360 Zare Min Ale ""ለኢትዮ 360 የደረሰው፣ አማራ ላይ ያነጣጠረው የብልጽግና ሰነድ"" Thursday Jan 13, 2022","Ethio 360 Zare Min Ale ""ለኢትዮ 360 የደረሰው፣ አማራ ላይ ያነጣጠረው የብልጽግና ሰነድ"" Thursday Jan 13, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/X0FOPdJR9UY/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H27M11S,hd,false,195871,5469,611
AL19AlbUGFc,2022-01-13T17:19:28Z,1217,Ethio 360 Daily News Thursday Jan 13 2022,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/AL19AlbUGFc/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT12M37S,hd,false,5623,187,14
D_x22TnmAWw,2022-01-12T21:18:54Z,1218,"Ethio 360 Special Program ''የኢትዮጵያ አየር ሀይል እውነታ'' Wednesday Jan 12, 2022","Ethio 360 Special Program ''የኢትዮጵያ አየር ሀይል እውነታ'' Wednesday Jan 12, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/D_x22TnmAWw/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H10M33S,hd,false,15442,573,29
RmrghrWtP-Q,2022-01-12T20:21:53Z,1219,"Ethio 360 Zare Min Ale ''የአብይ መንግስት ምንድነው የሚፈለገው ?'' Wednesday Jan 12, 2022","Ethio 360 Zare Min Ale ''የአብይ መንግስት ምንድነው የሚፈለገው ?'' Wednesday Jan 12, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/RmrghrWtP-Q/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H3M16S,hd,false,169329,4312,483
EdVhi8rOd8A,2022-01-12T17:21:48Z,1220,"Ethio 360 Daily News Wed Jan 12, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/EdVhi8rOd8A/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT16M5S,hd,false,10308,357,26
zuDmIb4qSAI,2022-01-11T19:57:47Z,1221,"Ethio 360 Zare Min Ale ''ማን ነው የሚዋሸው?'' Tuesday Jan 11, 2022","Ethio 360 Zare Min Ale ''ማን ነው የሚዋሸው?'' Tuesday Jan 11, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/zuDmIb4qSAI/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H56M52S,hd,false,187031,5216,544
4V0_jqh7D3g,2022-01-10T23:35:54Z,1222,Ethio 360 Biruk Yibas Tireka ተረኝነት ወስ ዘጭ እንቦጭ ከፍትህ መጽሔት የተወሰደ,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/4V0_jqh7D3g/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT14M36S,hd,false,44559,1140,71
TGjLrldrRN8,2022-01-10T19:08:48Z,1223,"Ethio 360 Zare Min Ale ""የአልሰማሁም"" ፖለቲካ Monday Jan 10, 2022","Ethio 360 Zare Min Ale ""የአልሰማሁም"" ፖለቲካ Monday Jan 10, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/TGjLrldrRN8/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H25M14S,hd,false,143260,3750,288
QZpmH62o2i4,2022-01-10T17:27:55Z,1224,"Ethio 360 Daily News Monday Jan 10, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/QZpmH62o2i4/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT9M16S,hd,false,8204,254,7
I6g_2PeaWoo,2022-01-09T19:54:18Z,1225,"Ethio 360 Zare Min Ale ''ዓብይ አህመድ፣ መከላለያና ኦርቶዶክስ !'' Sunday Jan 09, 2022","Ethio 360 Zare Min Ale ''ዓብይ አህመድ፣ መከላለያና ኦርቶዶክስ !'' Sunday Jan 09, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/I6g_2PeaWoo/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H44M20S,hd,false,159937,4139,460
MnXSPJmFbxk,2022-01-08T23:13:52Z,1226,"Ethio 360 Zare Min Ale የአገር ጉዳይ ''የፖለቲካ ቁማሩን ማን በላው ?''  Saturday Jan 08, 2022","Ethio 360 Zare Min Ale የአገር ጉዳይ ''የፖለቲካ ቁማሩን ማን በላው ?''  Saturday Jan 08, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/MnXSPJmFbxk/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H7M38S,hd,false,66300,1567,150
R1qaMHpnPwo,2022-01-08T20:18:40Z,1227,"Ethio 360 Zare Min Ale ''የመንግስት ባለስልጣናት መተረማመስ!'' Saturday Jan 08, 2022","Ethio 360 Zare Min Ale ''የመንግስት ባለስልጣናት መተረማመስ!'' Saturday Jan 08, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/R1qaMHpnPwo/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H9M37S,hd,false,238854,6023,614
6MZ10SvEoEI,2022-01-08T04:29:49Z,1228,Ethio 360 Biruk Yibas Tireka ምክክሩ ለጥገናዊ ለውጥ ወይስ ለስር ነቀል እስክንድር ነጋ  ከፍትህ መጽሄት የተወሰደ,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/6MZ10SvEoEI/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT17M38S,hd,false,46598,986,81
wlYbVknKQqc,2022-01-07T23:22:07Z,1229,"Ethio 360 ሁለንተናዊ ዕይታ ""የሽግግር ፍትሕ ለምን?ለማን?በማን? እንዴት?"" Friday Jan 07, 2022","Ethio 360 ሁለንተናዊ ዕይታ ""የሽግግር ፍትሕ ለምን?ለማን?በማን? እንዴት?"" Friday Jan 07, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/wlYbVknKQqc/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT2H15M4S,hd,false,53205,1217,117
ONQWDXk2icg,2022-01-07T19:11:56Z,1230,"Ethio 360 Zare Min Ale ""የህሊና እስረኞች ፍቺና ተያያዥ ጉዳዮች"" Friday Jan 07, 2022","Ethio 360 Zare Min Ale ""የህሊና እስረኞች ፍቺና ተያያዥ ጉዳዮች"" Friday Jan 07, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/ONQWDXk2icg/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H22M28S,hd,false,167611,4040,522
77Kkh8-W7pU,2022-01-06T19:02:29Z,1231,"Ethio 360 Zare Min Ale ""የአብይ አህመድ እርቀ ሰላም ጥሪ"" Thursday Jan 06, 2022","Ethio 360 Zare Min Ale ""የአብይ አህመድ እርቀ ሰላም ጥሪ"" Thursday Jan 06, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/77Kkh8-W7pU/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H27M9S,hd,false,106129,2460,397
Duv4JFsBGeo,2022-01-06T18:06:19Z,1232,"Ethio 360 Daily News Thursday Jan 06, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/Duv4JFsBGeo/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT9M19S,hd,false,6480,191,19
T5LjElzuy8o,2022-01-05T18:02:01Z,1233,"Ethio 360 Zare Min Ale ''ዳግም የጥሞና ጊዜ?'' Wednesday Jan 05, 2022","Ethio 360 Zare Min Ale ''ዳግም የጥሞና ጊዜ?'' Wednesday Jan 05, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/T5LjElzuy8o/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H4M19S,hd,false,80438,2422,459
XA0RY4rDwdg,2022-01-05T17:11:17Z,1234,"Ethio 360 Daily News Wednesday January 5, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/XA0RY4rDwdg/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT14M31S,hd,false,6413,225,17
ItB7wdfFwdQ,2022-01-04T22:42:54Z,1235,"Ethio 360 Special Program ""የኢትዬጵያ ሉዓላዊነት በአሜሪካ እይታ !""  Tuesday Jan 04, 2022","Ethio 360 Special Program ""የኢትዬጵያ ሉዓላዊነት በአሜሪካ እይታ !""  Tuesday Jan 04, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/ItB7wdfFwdQ/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H41M52S,hd,false,22152,840,66
atE5uU-x_to,2022-01-04T19:51:02Z,1236,"Ethio 360 Zare Min Ale "" የኢዜማ ሻዶ ካቢኔና የኮሚሽነሮች ጥቆማ"" Tuesday Jan 04, 2022","Ethio 360 Zare Min Ale "" የኢዜማ ሻዶ ካቢኔና የኮሚሽነሮች ጥቆማ"" Tuesday Jan 04, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/atE5uU-x_to/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H57M45S,hd,false,82046,2291,185
TiCu61mupys,2022-01-03T18:58:45Z,1237,"Ethio 360 Zare Min Ale ""የነሽመልስ አብዲሳ ዝግ ስብሰባ"" Monday Jan 03, 2022","Ethio 360 Zare Min Ale ""የነሽመልስ አብዲሳ ዝግ ስብሰባ"" Monday Jan 03, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/TiCu61mupys/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H22M35S,hd,false,117514,2879,349
iazFTu9bn60,2022-01-03T16:42:14Z,1238,"Ethio 360 Daily News Monday January 3, 2022","Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/iazFTu9bn60/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT12M40S,hd,false,15718,229,15
uNGmHeeQoxw,2022-01-02T23:42:01Z,1239,Ethio360 Biruk Yibas Tireka ድል አድራጊው ዲያስፖራ  በቹቹ አለባቸው የፍትህ መጽሔት የተወሰደ,"Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT17M15S,sd,false,12200,335,44
WmJkcR21QMo,2022-01-02T20:45:01Z,1240,"Ethio 360 Special Program ""የሰለሞን ሹምዬ ሰነድ"" Sunday Jan 02, 2022","Ethio 360 Special Program ""የሰለሞን ሹምዬ ሰነድ"" Sunday Jan 02, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/WmJkcR21QMo/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H9M5S,hd,false,70007,1935,158
wfGgsdgvaz0,2022-01-02T19:24:49Z,1241,"Ethio 360  Zare Min Ale ""የህወሓት ምዕራፍ ሦስት ጅማሮ"" Sunday Jan 02, 2022","Ethio 360  Zare Min Ale ""የህወሓት ምዕራፍ ሦስት ጅማሮ"" Sunday Jan 02, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/wfGgsdgvaz0/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H29M,hd,false,80543,1934,272
rlAYNay89uA,2022-01-01T22:26:23Z,1242,"Ethio 360  የአገር ጉዳይ ""የኦሮሞ ህዝብ ጥያቄና የኦነግ ትግል"" Saturday Jan 01, 2022","Ethio 360  የአገር ጉዳይ ""የኦሮሞ ህዝብ ጥያቄና የኦነግ ትግል"" Saturday Jan 01, 2022
Follow us on Facebook: https://www.facebook.com/EthioJournalists
#Ethio360 #ZareMenAle #Ethiopia #Addisababa #Ethiopianpoltics #Ethiopian #AbiyAhmed #EthiopianFederalism #EthiopianElection #DrDanielBekele #Ethiopianflag #EthiopianRegions #habesha",https://i.ytimg.com/vi/rlAYNay89uA/sddefault.jpg,"['Ethio 360 Media', 'ESAT', 'ESAT eletawi', 'Min ale zare']",PT1H58M6S,hd,false,32470,884,141
